#ZONE T="BIG ZONE", I=43, J=33, DATAPACKING=POINT
4.42366e+006	5.71694e+006	0
4.42466e+006	5.71694e+006	0
4.42566e+006	5.71694e+006	0
4.42666e+006	5.71694e+006	0
4.42766e+006	5.71694e+006	0
4.42866e+006	5.71694e+006	0
4.42966e+006	5.71694e+006	0
4.43066e+006	5.71694e+006	0
4.43166e+006	5.71694e+006	0
4.43266e+006	5.71694e+006	0
4.43366e+006	5.71694e+006	0
4.43466e+006	5.71694e+006	0
4.43566e+006	5.71694e+006	0
4.43666e+006	5.71694e+006	0
4.43766e+006	5.71694e+006	0
4.43866e+006	5.71694e+006	0
4.43966e+006	5.71694e+006	0
4.44066e+006	5.71694e+006	0
4.44166e+006	5.71694e+006	0
4.44266e+006	5.71694e+006	0
4.44366e+006	5.71694e+006	0
4.44466e+006	5.71694e+006	0
4.44566e+006	5.71694e+006	0
4.44666e+006	5.71694e+006	0
4.44766e+006	5.71694e+006	0
4.44866e+006	5.71694e+006	0
4.44966e+006	5.71694e+006	0
4.45066e+006	5.71694e+006	0
4.45166e+006	5.71694e+006	0
4.45266e+006	5.71694e+006	0
4.45366e+006	5.71694e+006	0
4.45466e+006	5.71694e+006	0
4.45566e+006	5.71694e+006	0
4.45666e+006	5.71694e+006	0
4.45766e+006	5.71694e+006	0
4.45866e+006	5.71694e+006	0
4.45966e+006	5.71694e+006	0
4.46066e+006	5.71694e+006	0
4.46166e+006	5.71694e+006	0
4.46266e+006	5.71694e+006	0
4.46366e+006	5.71694e+006	0
4.46466e+006	5.71694e+006	0
4.46566e+006	5.71694e+006	0
4.42366e+006	5.71794e+006	0
4.42466e+006	5.71794e+006	0
4.42566e+006	5.71794e+006	0
4.42666e+006	5.71794e+006	0
4.42766e+006	5.71794e+006	0
4.42866e+006	5.71794e+006	0
4.42966e+006	5.71794e+006	0
4.43066e+006	5.71794e+006	317.222
4.43166e+006	5.71794e+006	326.193
4.43266e+006	5.71794e+006	329.733
4.43366e+006	5.71794e+006	328.817
4.43466e+006	5.71794e+006	321.685
4.43566e+006	5.71794e+006	0
4.43666e+006	5.71794e+006	0
4.43766e+006	5.71794e+006	0
4.43866e+006	5.71794e+006	0
4.43966e+006	5.71794e+006	0
4.44066e+006	5.71794e+006	0
4.44166e+006	5.71794e+006	0
4.44266e+006	5.71794e+006	0
4.44366e+006	5.71794e+006	0
4.44466e+006	5.71794e+006	0
4.44566e+006	5.71794e+006	0
4.44666e+006	5.71794e+006	0
4.44766e+006	5.71794e+006	0
4.44866e+006	5.71794e+006	0
4.44966e+006	5.71794e+006	0
4.45066e+006	5.71794e+006	0
4.45166e+006	5.71794e+006	0
4.45266e+006	5.71794e+006	0
4.45366e+006	5.71794e+006	0
4.45466e+006	5.71794e+006	0
4.45566e+006	5.71794e+006	0
4.45666e+006	5.71794e+006	0
4.45766e+006	5.71794e+006	0
4.45866e+006	5.71794e+006	0
4.45966e+006	5.71794e+006	0
4.46066e+006	5.71794e+006	0
4.46166e+006	5.71794e+006	0
4.46266e+006	5.71794e+006	0
4.46366e+006	5.71794e+006	0
4.46466e+006	5.71794e+006	0
4.46566e+006	5.71794e+006	0
4.42366e+006	5.71894e+006	0
4.42466e+006	5.71894e+006	0
4.42566e+006	5.71894e+006	0
4.42666e+006	5.71894e+006	0
4.42766e+006	5.71894e+006	0
4.42866e+006	5.71894e+006	0
4.42966e+006	5.71894e+006	0
4.43066e+006	5.71894e+006	332.806
4.43166e+006	5.71894e+006	347.997
4.43266e+006	5.71894e+006	354.142
4.43366e+006	5.71894e+006	354.067
4.43466e+006	5.71894e+006	348.084
4.43566e+006	5.71894e+006	335.836
4.43666e+006	5.71894e+006	323.633
4.43766e+006	5.71894e+006	0
4.43866e+006	5.71894e+006	0
4.43966e+006	5.71894e+006	0
4.44066e+006	5.71894e+006	0
4.44166e+006	5.71894e+006	0
4.44266e+006	5.71894e+006	0
4.44366e+006	5.71894e+006	0
4.44466e+006	5.71894e+006	0
4.44566e+006	5.71894e+006	0
4.44666e+006	5.71894e+006	0
4.44766e+006	5.71894e+006	0
4.44866e+006	5.71894e+006	0
4.44966e+006	5.71894e+006	0
4.45066e+006	5.71894e+006	0
4.45166e+006	5.71894e+006	0
4.45266e+006	5.71894e+006	0
4.45366e+006	5.71894e+006	0
4.45466e+006	5.71894e+006	0
4.45566e+006	5.71894e+006	0
4.45666e+006	5.71894e+006	0
4.45766e+006	5.71894e+006	0
4.45866e+006	5.71894e+006	0
4.45966e+006	5.71894e+006	0
4.46066e+006	5.71894e+006	0
4.46166e+006	5.71894e+006	0
4.46266e+006	5.71894e+006	0
4.46366e+006	5.71894e+006	0
4.46466e+006	5.71894e+006	0
4.46566e+006	5.71894e+006	0
4.42366e+006	5.71994e+006	0
4.42466e+006	5.71994e+006	0
4.42566e+006	5.71994e+006	0
4.42666e+006	5.71994e+006	0
4.42766e+006	5.71994e+006	0
4.42866e+006	5.71994e+006	0
4.42966e+006	5.71994e+006	333.636
4.43066e+006	5.71994e+006	356.245
4.43166e+006	5.71994e+006	369.228
4.43266e+006	5.71994e+006	375.217
4.43366e+006	5.71994e+006	375.686
4.43466e+006	5.71994e+006	371.161
4.43566e+006	5.71994e+006	361.932
4.43666e+006	5.71994e+006	348.888
4.43766e+006	5.71994e+006	328.842
4.43866e+006	5.71994e+006	0
4.43966e+006	5.71994e+006	0
4.44066e+006	5.71994e+006	0
4.44166e+006	5.71994e+006	0
4.44266e+006	5.71994e+006	0
4.44366e+006	5.71994e+006	0
4.44466e+006	5.71994e+006	0
4.44566e+006	5.71994e+006	0
4.44666e+006	5.71994e+006	0
4.44766e+006	5.71994e+006	0
4.44866e+006	5.71994e+006	0
4.44966e+006	5.71994e+006	0
4.45066e+006	5.71994e+006	0
4.45166e+006	5.71994e+006	0
4.45266e+006	5.71994e+006	0
4.45366e+006	5.71994e+006	0
4.45466e+006	5.71994e+006	0
4.45566e+006	5.71994e+006	0
4.45666e+006	5.71994e+006	0
4.45766e+006	5.71994e+006	0
4.45866e+006	5.71994e+006	0
4.45966e+006	5.71994e+006	0
4.46066e+006	5.71994e+006	0
4.46166e+006	5.71994e+006	0
4.46266e+006	5.71994e+006	0
4.46366e+006	5.71994e+006	0
4.46466e+006	5.71994e+006	0
4.46566e+006	5.71994e+006	0
4.42366e+006	5.72094e+006	300
4.42466e+006	5.72094e+006	395.776
4.42566e+006	5.72094e+006	391.405
4.42666e+006	5.72094e+006	374.299
4.42766e+006	5.72094e+006	362.077
4.42866e+006	5.72094e+006	358.452
4.42966e+006	5.72094e+006	368.535
4.43066e+006	5.72094e+006	379.756
4.43166e+006	5.72094e+006	388.046
4.43266e+006	5.72094e+006	392.494
4.43366e+006	5.72094e+006	393.005
4.43466e+006	5.72094e+006	389.613
4.43566e+006	5.72094e+006	382.419
4.43666e+006	5.72094e+006	371.591
4.43766e+006	5.72094e+006	356.729
4.43866e+006	5.72094e+006	339.083
4.43966e+006	5.72094e+006	325.051
4.44066e+006	5.72094e+006	0
4.44166e+006	5.72094e+006	0
4.44266e+006	5.72094e+006	0
4.44366e+006	5.72094e+006	0
4.44466e+006	5.72094e+006	0
4.44566e+006	5.72094e+006	0
4.44666e+006	5.72094e+006	0
4.44766e+006	5.72094e+006	0
4.44866e+006	5.72094e+006	0
4.44966e+006	5.72094e+006	0
4.45066e+006	5.72094e+006	0
4.45166e+006	5.72094e+006	0
4.45266e+006	5.72094e+006	0
4.45366e+006	5.72094e+006	0
4.45466e+006	5.72094e+006	0
4.45566e+006	5.72094e+006	0
4.45666e+006	5.72094e+006	0
4.45766e+006	5.72094e+006	0
4.45866e+006	5.72094e+006	0
4.45966e+006	5.72094e+006	0
4.46066e+006	5.72094e+006	0
4.46166e+006	5.72094e+006	0
4.46266e+006	5.72094e+006	0
4.46366e+006	5.72094e+006	0
4.46466e+006	5.72094e+006	0
4.46566e+006	5.72094e+006	0
4.42366e+006	5.72194e+006	800
4.42466e+006	5.72194e+006	581.741
4.42566e+006	5.72194e+006	485.628
4.42666e+006	5.72194e+006	433.848
4.42766e+006	5.72194e+006	405.758
4.42866e+006	5.72194e+006	393.492
4.42966e+006	5.72194e+006	392.766
4.43066e+006	5.72194e+006	396.848
4.43166e+006	5.72194e+006	401.503
4.43266e+006	5.72194e+006	404.598
4.43366e+006	5.72194e+006	405.155
4.43466e+006	5.72194e+006	402.774
4.43566e+006	5.72194e+006	397.367
4.43666e+006	5.72194e+006	389.025
4.43766e+006	5.72194e+006	377.932
4.43866e+006	5.72194e+006	364.896
4.43966e+006	5.72194e+006	351.32
4.44066e+006	5.72194e+006	335.211
4.44166e+006	5.72194e+006	322.136
4.44266e+006	5.72194e+006	0
4.44366e+006	5.72194e+006	0
4.44466e+006	5.72194e+006	0
4.44566e+006	5.72194e+006	0
4.44666e+006	5.72194e+006	0
4.44766e+006	5.72194e+006	0
4.44866e+006	5.72194e+006	0
