 4.46415609914220e+006, 5.73644419277540e+006, 0.00000000000000e+000
 4.44915609914220e+006, 5.73544419277540e+006, 0.00000000000000e+000
 4.46115609914220e+006, 5.73544419277540e+006, 0.00000000000000e+000
 4.46215609914220e+006, 5.73544419277540e+006, 0.00000000000000e+000
 4.44915609914220e+006, 5.73444419277540e+006, 0.00000000000000e+000
 4.46015609914220e+006, 5.73444419277540e+006, 0.00000000000000e+000
 4.44815609914220e+006, 5.73344419277540e+006, 0.00000000000000e+000
 4.46015609914220e+006, 5.73344419277540e+006, 0.00000000000000e+000
 4.44515609914220e+006, 5.73244419277540e+006, 0.00000000000000e+000
 4.44615609914220e+006, 5.73244419277540e+006, 0.00000000000000e+000
 4.44715609914220e+006, 5.73244419277540e+006, 0.00000000000000e+000
 4.45815609914220e+006, 5.73244419277540e+006, 0.00000000000000e+000
 4.45915609914220e+006, 5.73244419277540e+006, 0.00000000000000e+000
 4.46015609914220e+006, 5.73244419277540e+006, 0.00000000000000e+000
 4.44415609914220e+006, 5.73144419277540e+006, 0.00000000000000e+000
 4.45715609914220e+006, 5.73144419277540e+006, 0.00000000000000e+000
 4.44315609914220e+006, 5.73044419277540e+006, 0.00000000000000e+000
 4.45715609914220e+006, 5.73044419277540e+006, 0.00000000000000e+000
 4.43315609914220e+006, 5.72944419277540e+006, 0.00000000000000e+000
 4.43415609914220e+006, 5.72944419277540e+006, 0.00000000000000e+000
 4.43815609914220e+006, 5.72944419277540e+006, 0.00000000000000e+000
 4.44215609914220e+006, 5.72944419277540e+006, 0.00000000000000e+000
 4.45515609914220e+006, 5.72944419277540e+006, 0.00000000000000e+000
 4.45615609914220e+006, 5.72944419277540e+006, 0.00000000000000e+000
 4.43215609914220e+006, 5.72844419277540e+006, 0.00000000000000e+000
 4.43515609914220e+006, 5.72844419277540e+006, 0.00000000000000e+000
 4.43615609914220e+006, 5.72844419277540e+006, 0.00000000000000e+000
 4.43715609914220e+006, 5.72844419277540e+006, 0.00000000000000e+000
 4.43915609914220e+006, 5.72844419277540e+006, 0.00000000000000e+000
 4.44015609914220e+006, 5.72844419277540e+006, 0.00000000000000e+000
 4.44115609914220e+006, 5.72844419277540e+006, 0.00000000000000e+000
 4.45215609914220e+006, 5.72844419277540e+006, 0.00000000000000e+000
 4.45315609914220e+006, 5.72844419277540e+006, 0.00000000000000e+000
 4.45415609914220e+006, 5.72844419277540e+006, 0.00000000000000e+000
 4.43115609914220e+006, 5.72744419277540e+006, 0.00000000000000e+000
 4.45115609914220e+006, 5.72744419277540e+006, 0.00000000000000e+000
 4.42915609914220e+006, 5.72644419277540e+006, 0.00000000000000e+000
 4.43015609914220e+006, 5.72644419277540e+006, 0.00000000000000e+000
 4.44915609914220e+006, 5.72644419277540e+006, 0.00000000000000e+000
 4.45015609914220e+006, 5.72644419277540e+006, 0.00000000000000e+000
 4.42515609914220e+006, 5.72544419277540e+006, 0.00000000000000e+000
 4.42615609914220e+006, 5.72544419277540e+006, 0.00000000000000e+000
 4.42715609914220e+006, 5.72544419277540e+006, 0.00000000000000e+000
 4.42815609914220e+006, 5.72544419277540e+006, 0.00000000000000e+000
 4.44715609914220e+006, 5.72544419277540e+006, 0.00000000000000e+000
 4.44815609914220e+006, 5.72544419277540e+006, 0.00000000000000e+000
 4.42415609914220e+006, 5.72444419277540e+006, 0.00000000000000e+000
 4.44515609914220e+006, 5.72444419277540e+006, 0.00000000000000e+000
 4.44615609914220e+006, 5.72444419277540e+006, 0.00000000000000e+000
 4.42415609914220e+006, 5.72344419277540e+006, 0.00000000000000e+000
 4.44415609914220e+006, 5.72344419277540e+006, 0.00000000000000e+000
 4.42415609914220e+006, 5.72244419277540e+006, 0.00000000000000e+000
 4.44315609914220e+006, 5.72244419277540e+006, 0.00000000000000e+000
